id,password,last_login,email,active,staff,admin,timestamp,branch,branch_code,region,division
444,,,mgrbadurtolabazar@krishibank.org.bd,1,1,0,50:20.2,BADURTALA BAZAR (MATHBARIA),412,JHALAKATI,Barishal
445,,,mgrbasanda@krishibank.org.bd,1,1,0,50:20.2,BASANDA,411,JHALAKATI,Barishal
446,,,mgrbinoykati@krishibank.org.bd,1,1,0,50:20.2,BENOYKATI,402,JHALAKATI,Barishal
447,,,mgrchitkibazar@krishibank.org.bd,1,1,0,50:20.2,CHITKY BAZAR,414,JHALAKATI,Barishal
448,,,mgrgaluabazar@krishibank.org.bd,1,1,0,50:20.2,GALUA BAZAR,403,JHALAKATI,Barishal
449,,,mgrjhalakathi@krishibank.org.bd,1,1,0,50:20.2,JHALAKATI,401,JHALAKATI,Barishal
450,,,mgrkaikhali@krishibank.org.bd,1,1,0,50:20.2,KAIKHALI,410,JHALAKATI,Barishal
451,,,mgrkathalia@krishibank.org.bd,1,1,0,50:20.2,KATHALIA BANDAR,407,JHALAKATI,Barishal
452,,,mgrnabagram@krishibank.org.bd,1,1,0,50:20.2,NABAGRAM,413,JHALAKATI,Barishal
453,,,mgrnalchity@krishibank.org.bd,1,1,0,50:20.2,NALCHITY,404,JHALAKATI,Barishal
454,,,mgrnizamiabazar@krishibank.org.bd,1,1,0,50:20.2,NIZAMIA BAZAR,417,JHALAKATI,Barishal
455,,,mgrrajapur@krishibank.org.bd,1,1,0,50:20.2,RAJAPUR,406,JHALAKATI,Barishal
456,,,mgrramchandrapur@krishibank.org.bd,1,1,0,50:20.2,RAMCHANDRAPUR,416,JHALAKATI,Barishal
457,,,mgrtaltalabazar@krishibank.org.bd,1,1,0,50:20.2,TALTALA BAZAR,405,JHALAKATI,Barishal
458,,,mgrbaliadanga@krishibank.org.bd,1,1,0,50:20.2,BALIADANGA BAZAR,1708,JHENAIDAH,Kushtia
459,,,mgrbhairababazar@krishibank.org.bd,1,1,0,50:20.2,BHAIRABA BAZAR,1712,JHENAIDAH,Kushtia
460,,,mgrbhalkibazar@krishibank.org.bd,1,1,0,50:20.2,BHALKI BAZAR,1704,JHENAIDAH,Kushtia
461,,,mgrbhatoibazar@krishibank.org.bd,1,1,0,50:20.2,BHATI BAZAR,1706,JHENAIDAH,Kushtia
462,,,mgrholidhani@krishibank.org.bd,1,1,0,50:20.2,HALIDHANI,1702,JHENAIDAH,Kushtia
463,,,mgrharinakunda@krishibank.org.bd,1,1,0,50:20.2,HARINAKUNDA,1703,JHENAIDAH,Kushtia
464,,,mgrjhenaidah@krishibank.org.bd,1,1,0,50:20.2,JHENAIDAH,1701,JHENAIDAH,Kushtia
465,,,mgrkachuabazar@krishibank.org.bd,1,1,0,50:20.2,KACHUA BAZAR,1715,JHENAIDAH,Kushtia
466,,,mgrkaligonjjhi@krishibank.org.bd,1,1,0,50:20.2,KALIGANJ,1707,JHENAIDAH,Kushtia
467,,,mgrkastosagorabazar@krishibank.org.bd,1,1,0,50:20.2,KASTOSAGRA BAZAR,1713,JHENAIDAH,Kushtia
468,,,mgrkhulumbaria@krishibank.org.bd,1,1,0,50:20.2,KHULUM BARIA,1714,JHENAIDAH,Kushtia
469,,,mgrcourtchandpur@krishibank.org.bd,1,1,0,50:20.2,KOTCHANDPUR,1711,JHENAIDAH,Kushtia
470,,,mgrmoheshpur@krishibank.org.bd,1,1,0,50:20.2,MOHESHPUR,1710,JHENAIDAH,Kushtia
471,,,mgrshailkupa@krishibank.org.bd,1,1,0,50:20.2,SAILKUPA,1705,JHENAIDAH,Kushtia
472,,,mgrsingibazar@krishibank.org.bd,1,1,0,50:20.2,SINGI BAZAR,1709,JHENAIDAH,Kushtia
473,,,mgrdighinala@krishibank.org.bd,1,1,0,50:20.2,DIGHINALA,3404,KHAGRACHARI,Chattogram
474,,,mgrkhagrachari@krishibank.org.bd,1,1,0,50:20.2,KHAGRACHARI,3401,KHAGRACHARI,Chattogram
475,,,mgrlaxmichari@krishibank.org.bd,1,1,0,50:20.2,LAXMICHARI,3409,KHAGRACHARI,Chattogram
476,,,mgrmanikchhari@krishibank.org.bd,1,1,0,50:20.2,MANIKCHARI,3408,KHAGRACHARI,Chattogram
477,,,mgrmatiranga@krishibank.org.bd,1,1,0,50:20.2,MATIRANGA,3406,KHAGRACHARI,Chattogram
478,,,mgrmohalchari@krishibank.org.bd,1,1,0,50:20.2,MOHALCHARI,3402,KHAGRACHARI,Chattogram
479,,,mgrpanchhari@krishibank.org.bd,1,1,0,50:20.2,PANCHARI,3403,KHAGRACHARI,Chattogram
480,,,mgrramgarh@krishibank.org.bd,1,1,0,50:20.2,RAMGARH,3405,KHAGRACHARI,Chattogram
481,,,mgrbarakpurbazar@krishibank.org.bd,1,1,0,50:20.2,BARAKPUR BAZAR,1305,KHULNA,Khulna
482,,,mgrbatiaghata@krishibank.org.bd,1,1,0,50:20.2,BATIAGHATA,1312,KHULNA,Khulna
483,,,mgrbiratbazar@krishibank.org.bd,1,1,0,50:20.2,BIRAT BAZAR,1313,KHULNA,Khulna
484,,,mgrchandkhali@krishibank.org.bd,1,1,0,50:20.2,CHANDKHALI,1321,KHULNA,Khulna
485,,,mgrdacop@krishibank.org.bd,1,1,0,50:20.2,DACOPE,1311,KHULNA,Khulna
486,,,mgrdaulatpur.khulna@krishibank.org.bd,1,1,0,50:20.2,DAULATPUR,1304,KHULNA,Khulna
487,,,mgrdumuria@krishibank.org.bd,1,1,0,50:20.2,DUMURIA,1308,KHULNA,Khulna
488,,,mgrjaigirmahal@krishibank.org.bd,1,1,0,50:20.2,JAIGIRMOHAL,1316,KHULNA,Khulna
489,,,mgrjamirabazar@krishibank.org.bd,1,1,0,50:20.2,JAMIRA BAZAR,1307,KHULNA,Khulna
490,,,mgrkajdia@krishibank.org.bd,1,1,0,50:20.2,KAZDIA,1318,KHULNA,Khulna
491,,,mgrkdabusterminal@krishibank.org.bd,1,1,0,50:20.2,KDA BUS TERMINAL,1319,KHULNA,Khulna
492,,,corpkhulna@krishibank.org.bd,1,1,0,50:20.2,KHULNA corp.,1301,KHULNA,Khulna
493,,,mgrkaira@krishibank.org.bd,1,1,0,50:20.2,KOIRA,1317,KHULNA,Khulna
494,,,mgrlabonchara@krishibank.org.bd,1,1,0,50:20.2,LABONCHARA,1302,KHULNA,Khulna
495,,,mgrnalianbazar@krishibank.org.bd,1,1,0,50:20.2,NALIYAN BAZAR,1322,KHULNA,Khulna
496,,,mgrnewmarket@krishibank.org.bd,1,1,0,50:20.2,NEW MARKET,1320,KHULNA,Khulna
497,,,mgrpaikgacha@krishibank.org.bd,1,1,0,50:20.2,PAIKGACHA,1315,KHULNA,Khulna
498,,,mgrfultala@krishibank.org.bd,1,1,0,50:20.2,PHULTALA,1306,KHULNA,Khulna
499,,,mgrrupsaghat@krishibank.org.bd,1,1,0,50:20.2,RUPSHAGHAT,1303,KHULNA,Khulna
500,,,mgrsahapur@krishibank.org.bd,1,1,0,50:20.2,SHAHPUR,1309,KHULNA,Khulna
501,,,mgrterokhada@krishibank.org.bd,1,1,0,50:20.2,TEROKHADA,1310,KHULNA,Khulna
502,,,mgradampur@krishibank.org.bd,1,1,0,50:20.2,ADAMPUR,4818,KISHOREGANJ,Mymensingh
503,,,mgrashtagram@krishibank.org.bd,1,1,0,50:20.2,AUSTAGRAM,4817,KISHOREGANJ,Mymensingh
504,,,mgrbajitpurk@krishibank.org.bd,1,1,0,50:20.2,BAJITPUR,4805,KISHOREGANJ,Mymensingh
505,,,mgrbhairabbazar@krishibank.org.bd,1,1,0,50:20.2,BHAIRAB BAZAR,4808,KISHOREGANJ,Mymensingh
506,,,mgrchouddasataboardbazar@krishibank.org.bd,1,1,0,50:20.2,CHOUDDASHOTO BOARD BAZAR,4823,KISHOREGANJ,Mymensingh
507,,,mgrchawgangabazar@krishibank.org.bd,1,1,0,50:20.2,CHOUGANGA BAZAR,4826,KISHOREGANJ,Mymensingh
508,,,mgrgachihatabazar@krishibank.org.bd,1,1,0,50:20.2,GOCHIHATA BAZAR,4825,KISHOREGANJ,Mymensingh
509,,,mgrgosairbazar@krishibank.org.bd,1,1,0,50:20.2,GOSHAIR BAZAR,4802,KISHOREGANJ,Mymensingh
510,,,mgrhilochia@krishibank.org.bd,1,1,0,50:20.2,HILOCHIA,4807,KISHOREGANJ,Mymensingh
511,,,mgrhossainpur@krishibank.org.bd,1,1,0,50:20.2,HOSSAINPUR,4816,KISHOREGANJ,Mymensingh
512,,,mgritna@krishibank.org.bd,1,1,0,50:20.2,ITNA,4811,KISHOREGANJ,Mymensingh
513,,,mgrjoysiddi@krishibank.org.bd,1,1,0,50:20.2,JOYSIDDI,4812,KISHOREGANJ,Mymensingh
514,,,mgrkarimgonj@krishibank.org.bd,1,1,0,50:20.2,KARIMGANJ,4809,KISHOREGANJ,Mymensingh
515,,,mgrkatiadi@krishibank.org.bd,1,1,0,50:20.2,KATIADI,4813,KISHOREGANJ,Mymensingh
516,,,mgrkishoreganj@krishibank.org.bd,1,1,0,50:20.2,KISHOREGANJ,4801,KISHOREGANJ,Mymensingh
517,,,mgrkuliarchar@krishibank.org.bd,1,1,0,50:20.2,KULIARCHAR,4815,KISHOREGANJ,Mymensingh
518,,,mgrlatifabad@krishibank.org.bd,1,1,0,50:20.2,LATIFABAD,4803,KISHOREGANJ,Mymensingh
519,,,mgrmitamaine@krishibank.org.bd,1,1,0,50:20.2,MITAMOIN,4819,KISHOREGANJ,Mymensingh
520,,,mgrmorichkhalibazar@krishibank.org.bd,1,1,0,50:20.2,MORICHKHALI BAZAR,4822,KISHOREGANJ,Mymensingh
521,,,mgrmasuabazar@krishibank.org.bd,1,1,0,50:20.2,MOSUA BAZAR,4824,KISHOREGANJ,Mymensingh
522,,,mgrniamatpur@krishibank.org.bd,1,1,0,50:20.2,NIAMATPUR,4810,KISHOREGANJ,Mymensingh
523,,,mgrnikli@krishibank.org.bd,1,1,0,50:20.2,NIKLI,4820,KISHOREGANJ,Mymensingh
524,,,mgrpakundia@krishibank.org.bd,1,1,0,50:20.2,PAKUNDIA,4804,KISHOREGANJ,Mymensingh
525,,,mgrsararchar@krishibank.org.bd,1,1,0,50:20.2,SARARCHAR,4806,KISHOREGANJ,Mymensingh
526,,,mgrshimulkandibazar@krishibank.org.bd,1,1,0,50:20.2,SIMULKANDI BAZAR,4821,KISHOREGANJ,Mymensingh
527,,,mgrtarail@krishibank.org.bd,1,1,0,50:20.2,TARAIL,4814,KISHOREGANJ,Mymensingh
528,,,mgrailchara@krishibank.org.bd,1,1,0,50:20.2,AILCHARA,1902,KUSHTIA,Kushtia
529,,,mgramla@krishibank.org.bd,1,1,0,50:20.2,AMLA,1906,KUSHTIA,Kushtia
530,,,mgrbahalbaria@krishibank.org.bd,1,1,0,50:20.2,BAHALBARIA,1907,KUSHTIA,Kushtia
531,,,mgrbarabazar@krishibank.org.bd,1,1,0,50:20.2,BARA BAZAR,1917,KUSHTIA,Kushtia
532,,,mgrbarokhada@krishibank.org.bd,1,1,0,50:20.2,BARAKHADA,1904,KUSHTIA,Kushtia
533,,,mgrbheramara@krishibank.org.bd,1,1,0,50:20.2,BHERAMARA,1908,KUSHTIA,Kushtia
534,,,mgrdangmorka@krishibank.org.bd,1,1,0,50:20.2,DANGMARKA BAZAR,1912,KUSHTIA,Kushtia
535,,,mgrdaulatpur@krishibank.org.bd,1,1,0,50:20.2,DAULATPUR,1911,KUSHTIA,Kushtia
536,,,mgrhaludbaria@krishibank.org.bd,1,1,0,50:20.2,HALUDBARIA,1918,KUSHTIA,Kushtia
537,,,mgrjhaudia@krishibank.org.bd,1,1,0,50:20.2,JHAWDIA,1903,KUSHTIA,Kushtia
538,,,mgrjuniadah@krishibank.org.bd,1,1,0,50:20.2,JUNIADAH,1909,KUSHTIA,Kushtia
539,,,mgrkhoksa@krishibank.org.bd,1,1,0,50:20.2,KHOKSHA,1915,KUSHTIA,Kushtia
540,,,mgrkuchiamora@krishibank.org.bd,1,1,0,50:20.2,KUCHIAMURA BAZAR,1910,KUSHTIA,Kushtia
541,,,mgrkumarkhali@krishibank.org.bd ,1,1,0,50:20.2,KUMARKHALI,1913,KUSHTIA,Kushtia
542,,,mgrkushtia@krishibank.org.bd,1,1,0,50:20.2,KUSHTIA,1901,KUSHTIA,Kushtia
543,,,mgrmirpurkus@krishibank.org.bd,1,1,0,50:20.2,MIRPUR,1905,KUSHTIA,Kushtia
544,,,mgrmadhupurkushtia@krishibank.org.bd,1,1,0,50:20.2,MODHUPUR BAZAR,1914,KUSHTIA,Kushtia
545,,,dgmlpo@krishibank.org.bd,1,1,0,50:20.2,L.P.O,4001,L.P.O,Dhaka
546,,,mgraddabazar@krishibank.org.bd,1,1,0,50:20.2,ADDA BAZAR,5305,LAKSHAM,Cumilla
547,,,mgralishor@krishibank.org.bd,1,1,0,50:20.2,ALISHWAR BAZAR,5304,LAKSHAM,Cumilla
548,,,mgrbauchibazar@krishibank.org.bd,1,1,0,50:20.2,BABURCHI BAZAR,2332,LAKSHAM,Cumilla
549,,,mgrbagmara@krishibank.org.bd,1,1,0,50:20.2,BAGHMARA BAZAR,5303,LAKSHAM,Cumilla
550,,,mgrbangoddabazar@krishibank.org.bd,1,1,0,50:20.2,BANGADDA BAZAR,2316,LAKSHAM,Cumilla
551,,,mgrbarura@krishibank.org.bd,1,1,0,50:20.2,BARURA,2318,LAKSHAM,Cumilla
552,,,mgrbatesabazar@krishibank.org.bd,1,1,0,50:20.2,BATISHA,2310,LAKSHAM,Cumilla
553,,,mgrbauksharbazar@krishibank.org.bd,1,1,0,50:20.2,BAUKSHAR BAZAR,2319,LAKSHAM,Cumilla
554,,,mgrbijrabazar@krishibank.org.bd,1,1,0,50:20.2,BIZRA BAZAR,2314,LAKSHAM,Cumilla
555,,,mgrchouddagram@krishibank.org.bd,1,1,0,50:20.2,CHOUDDAGRAM,2307,LAKSHAM,Cumilla
556,,,mgrchowdhurybazar@krishibank.org.bd,1,1,0,50:20.2,CHOUDHURY BAZAR,2311,LAKSHAM,Cumilla
557,,,mgrdhalua@krishibank.org.bd,1,1,0,50:20.2,DHALUA,2309,LAKSHAM,Cumilla
558,,,mgrhasnabad@krishibank.org.bd,1,1,0,50:20.2,HASNABAD,5306,LAKSHAM,Cumilla
559,,,mgrkadir@krishibank.org.bd,1,1,0,50:20.2,KADAIR BAZAR,5307,LAKSHAM,Cumilla
560,,,mgrkankapaithbazar@krishibank.org.bd,1,1,0,50:20.2,KANKAPAITH,2312,LAKSHAM,Cumilla
561,,,mgrkashinagar@krishibank.org.bd,1,1,0,50:20.2,KASHINAGAR,2308,LAKSHAM,Cumilla
562,,,mgrkhoshbash@krishibank.org.bd,1,1,0,50:20.2,KHOSHBASH,5302,LAKSHAM,Cumilla
563,,,mgrlakhanpurbazar@krishibank.org.bd,1,1,0,50:20.2,LAKHYANPUR,2341,LAKSHAM,Cumilla
564,,,mgrlaksam@krishibank.org.bd,1,1,0,50:20.2,LAKSAM,2315,LAKSHAM,Cumilla
565,,,mgrmsbazar@krishibank.org.bd,1,1,0,50:20.2,MAOLANA SAHEBER BAZAR,2344,LAKSHAM,Cumilla
566,,,mgrmiahbazar@krishibank.org.bd,1,1,0,50:20.2,MEAR BAZAR (UZIRPUR),2345,LAKSHAM,Cumilla
567,,,mgrmonogargonj@krishibank.org.bd,1,1,0,50:20.2,MONOHORGONJ (POMGAON),2317,LAKSHAM,Cumilla
568,,,mgrnangolkot@krishibank.org.bd,1,1,0,50:20.2,NANGALKOT,2329,LAKSHAM,Cumilla
569,,,mgrnatherpetua@krishibank.org.bd,1,1,0,50:20.2,NATHER PETUA,5301,LAKSHAM,Cumilla
570,,,mgrsonaimuribazar@krishibank.org.bd,1,1,0,50:20.2,SUNAIMURI,2337,LAKSHAM,Cumilla
571,,,mgrcharalexandar@krishibank.org.bd,1,1,0,50:20.2,CHAR ALEXANDER,2807,LAKSHMIPUR,Chattogram
572,,,mgrcharfalkon@krishibank.org.bd,1,1,0,50:20.2,CHAR FALKON,2809,LAKSHMIPUR,Chattogram
573,,,mgrchargazi@krishibank.org.bd,1,1,0,50:20.2,CHAR GAZI,2808,LAKSHMIPUR,Chattogram
574,,,mgrchowdhurybazar@krishibank.org.bd,1,1,0,50:20.2,CHOUDHURY BAZAR,2814,LAKSHMIPUR,Chattogram
575,,,mgrdighalibazar@krishibank.org.bd,1,1,0,50:20.2,DIGHALI BAZAR,2818,LAKSHMIPUR,Chattogram
576,,,mgrhajirpara@krishibank.org.bd,1,1,0,50:20.2,HAJIRPARA,2802,LAKSHMIPUR,Chattogram
577,,,mgrjaksinbazar@krishibank.org.bd,1,1,0,50:20.2,JAKSIN,2813,LAKSHMIPUR,Chattogram
578,,,mgrkaderpanditerhat@krishibank.org.bd,1,1,0,50:20.2,KADERPANDITER HAT,2812,LAKSHMIPUR,Chattogram
579,,,mgrkorunanagarbazar@krishibank.org.bd,1,1,0,50:20.2,KARUNA NAGAR BAZAR,2815,LAKSHMIPUR,Chattogram
580,,,mgrlaxmipur@krishibank.org.bd,1,1,0,50:20.2,LAKSHMIPUR,2801,LAKSHMIPUR,Chattogram
581,,,mgrmajhirgaonbazar@krishibank.org.bd,1,1,0,50:20.2,MAZHIRGAON BAZAR,2806,LAKSHMIPUR,Chattogram
582,,,mgrmitalibazar@krishibank.org.bd,1,1,0,50:20.2,MITALI BAZAR,2816,LAKSHMIPUR,Chattogram
583,,,mgrpanparabazar@krishibank.org.bd,1,1,0,50:20.2,PANPARA BAZAR,2811,LAKSHMIPUR,Chattogram
584,,,mgrpoddarbazar@krishibank.org.bd,1,1,0,50:20.2,PODDAR BAZAR,2817,LAKSHMIPUR,Chattogram
585,,,mgrraipur@krishibank.org.bd,1,1,0,50:20.2,RAIPUR,2803,LAKSHMIPUR,Chattogram
586,,,mgrrakhaliabazar@krishibank.org.bd,1,1,0,50:20.2,RAKHALIA BAZAR,2804,LAKSHMIPUR,Chattogram
587,,,mgrramgonj@krishibank.org.bd,1,1,0,50:20.2,RAMGANJ,2805,LAKSHMIPUR,Chattogram
588,,,mgrtorabgonjbazar@krishibank.org.bd,1,1,0,50:20.2,TORABGONJ,2810,LAKSHMIPUR,Chattogram
589,,,mgrbajitpur@krishibank.org.bd,1,1,0,50:20.2,BAJITPUR,1013,MADARIPUR,Faridpur
590,,,mgrchanderchar@krishibank.org.bd,1,1,0,50:20.2,CHANDERCHAR,1012,MADARIPUR,Faridpur
591,,,mgrgatakcharbazar@krishibank.org.bd,1,1,0,50:20.2,GHOTAKCHAR BAZAR,1014,MADARIPUR,Faridpur
592,,,mgrgopalpurbazar@krishibank.org.bd,1,1,0,50:20.2,GOPALPUR HAT,1011,MADARIPUR,Faridpur
593,,,mgrkalirbazar@krishibank.org.bd,1,1,0,50:20.2,KALIR BAZAR,1010,MADARIPUR,Faridpur
594,,,mgrkalkini@krishibank.org.bd,1,1,0,50:20.2,KALKINI,1004,MADARIPUR,Faridpur
595,,,mgrkhaserhat@krishibank.org.bd,1,1,0,50:20.2,KHASHER HAT,1015,MADARIPUR,Faridpur
596,,,mgrmadaripur@krishibank.org.bd,1,1,0,50:20.2,MADARIPUR,1001,MADARIPUR,Faridpur
597,,,mgrmatherbazar@krishibank.org.bd,1,1,0,50:20.2,MATAR BAZAR,1002,MADARIPUR,Faridpur
598,,,mgrpachcharbazar@krishibank.org.bd,1,1,0,50:20.2,PANCHACHAR BAZAR,1009,MADARIPUR,Faridpur
599,,,mgrrajair@krishibank.org.bd,1,1,0,50:20.2,RAJOIR,1003,MADARIPUR,Faridpur
600,,,mgrsahebrampur@krishibank.org.bd,1,1,0,50:20.2,SHAHEBRAMPUR,1005,MADARIPUR,Faridpur
601,,,mgrshibchar@krishibank.org.bd,1,1,0,50:20.2,SHIBCHAR,1006,MADARIPUR,Faridpur
602,,,mgrtatikanda@krishibank.org.bd,1,1,0,50:20.2,TATIRKANDA,1016,MADARIPUR,Faridpur
603,,,mgrutrailhat@krishibank.org.bd,1,1,0,50:20.2,UTRAIL,1007,MADARIPUR,Faridpur
604,,,mgruttarramjanpurhat@krishibank.org.bd,1,1,0,50:20.2,UTTARRAMJANPUR HAT,1017,MADARIPUR,Faridpur
605,,,mgralamkhalibazar@krishibank.org.bd,1,1,0,50:20.2,ALAMKHALI BAZAR,1814,MAGURA,Faridpur
606,,,mgralokdia@krishibank.org.bd,1,1,0,50:20.2,ALOKDIA,1802,MAGURA,Faridpur
607,,,mgramuriabazar@krishibank.org.bd,1,1,0,50:20.2,AMURIA BAZAR,1811,MAGURA,Faridpur
608,,,mgrarpara@krishibank.org.bd,1,1,0,50:20.2,ARPARA,1806,MAGURA,Faridpur
609,,,mgrbinodpur@krishibank.org.bd,1,1,0,50:20.2,BENODPUR,1808,MAGURA,Faridpur
610,,,mgrbhabanhatibazar@krishibank.org.bd,1,1,0,50:20.2,BHABANHATI BAZAR,1810,MAGURA,Faridpur
611,,,mgrdakkhinmirzapur@krishibank.org.bd,1,1,0,50:20.2,DAHKIN MIJAPUR,1817,MAGURA,Faridpur
612,,,mgrjagadal@krishibank.org.bd,1,1,0,50:20.2,JAGDAL BAZAR,1809,MAGURA,Faridpur
613,,,mgrlangolbadh@krishibank.org.bd,1,1,0,50:20.2,LANGALBAD,1804,MAGURA,Faridpur
614,,,mgrmagura@krishibank.org.bd,1,1,0,50:20.2,MAGURA,1801,MAGURA,Faridpur
615,,,mgrmohammadpur@krishibank.org.bd,1,1,0,50:20.2,MOHAMMADPUR,1807,MAGURA,Faridpur
616,,,mgrnagrabazar@krishibank.org.bd,1,1,0,50:20.2,NAGRA BAZAR,1813,MAGURA,Faridpur
617,,,mgrradhanagarbazar@krishibank.org.bd,1,1,0,50:20.2,RADHANAGAR,1812,MAGURA,Faridpur
618,,,mgrsachilapurbazar@krishibank.org.bd,1,1,0,50:20.2,SACHILAPUR,1805,MAGURA,Faridpur
619,,,mgrsatrujitpur@krishibank.org.bd,1,1,0,50:20.2,SATRUJITPUR,1815,MAGURA,Faridpur
620,,,mgrsreepurmagura@krishibank.org.bd,1,1,0,50:20.2,SREEPUR,1803,MAGURA,Faridpur
621,,,mgrbaniajuri@krishibank.org.bd,1,1,0,50:20.2,BANIAJURI,4308,MANIKGANJ,Dhaka
622,,,mgrcharigram@krishibank.org.bd,1,1,0,50:20.2,CHARIGRAM,4305,MANIKGANJ,Dhaka
623,,,mgrdaulatpur.manikgonj@krishibank.org.bd,1,1,0,50:20.2,DAULATPUR,4309,MANIKGANJ,Dhaka
624,,,mgrgheor@krishibank.org.bd,1,1,0,50:20.2,GHIOR,4307,MANIKGANJ,Dhaka
625,,,mgrhargaj@krishibank.org.bd,1,1,0,50:20.2,HARGONJ,4316,MANIKGANJ,Dhaka
626,,,mgrharirampur@krishibank.org.bd,1,1,0,50:20.2,HARIRAMPUR (ANDHARMANIK),4303,MANIKGANJ,Dhaka
627,,,mgrjagir@krishibank.org.bd,1,1,0,50:20.2,JAGIR,4315,MANIKGANJ,Dhaka
628,,,mgrjhitka@krishibank.org.bd,1,1,0,50:20.2,JHITKA,4302,MANIKGANJ,Dhaka
629,,,mgrjoymondop@krishibank.org.bd,1,1,0,50:20.2,JOYMONTOP,4317,MANIKGANJ,Dhaka
630,,,mgrmanikgonj@krishibank.org.bd,1,1,0,50:20.2,MANIKGANJ,4301,MANIKGANJ,Dhaka
631,,,mgrmohadebpur@krishibank.org.bd,1,1,0,50:20.2,MOHADEBPUR,4310,MANIKGANJ,Dhaka
632,,,mgrsaturia@krishibank.org.bd,1,1,0,50:20.2,SHATURIA,4306,MANIKGANJ,Dhaka
633,,,mgrsibalaya@krishibank.org.bd,1,1,0,50:20.2,SHIBALOY,4311,MANIKGANJ,Dhaka
634,,,mgrsingair@krishibank.org.bd,1,1,0,50:20.2,SINGAIR,4304,MANIKGANJ,Dhaka
635,,,mgrbamundi@krishibank.org.bd,1,1,0,50:20.2,BAMUNDI,2108,MEHERPUR,Kushtia
636,,,mgrbaradi@krishibank.org.bd,1,1,0,50:20.2,BARADIA,2102,MEHERPUR,Kushtia
637,,,mgrdariapur@krishibank.org.bd,1,1,0,50:20.2,DARIAPUR,2103,MEHERPUR,Kushtia
638,,,mgrgangni@krishibank.org.bd,1,1,0,50:20.2,GANGNI,2104,MEHERPUR,Kushtia
639,,,mgrkathuli@krishibank.org.bd,1,1,0,50:20.2,KATHULI,2106,MEHERPUR,Kushtia
640,,,mgrmeherpur@krishibank.org.bd,1,1,0,50:20.2,MEHERPUR,2101,MEHERPUR,Kushtia
641,,,mgrmujibnagar@krishibank.org.bd,1,1,0,50:20.2,MUJIBNAGAR,2107,MEHERPUR,Kushtia
642,,,mgrujalpur@krishibank.org.bd,1,1,0,50:20.2,UZALPUR,2105,MEHERPUR,Kushtia
643,,,mgrbaramchal@krishibank.org.bd,1,1,0,50:20.2,BARAMCHAL,3807,MOULVI BAZAR,Sylhet
644,,,mgrbaralekha@krishibank.org.bd,1,1,0,50:20.2,BARLEKHA,3808,MOULVI BAZAR,Sylhet
645,,,mgrbhatera@krishibank.org.bd,1,1,0,50:20.2,BHATERA,3814,MOULVI BAZAR,Sylhet
646,,,mgrdighirparbazar@krishibank.org.bd,1,1,0,50:20.2,DIGIRPAR BAZAR,3802,MOULVI BAZAR,Sylhet
647,,,mgrjuri@krishibank.org.bd,1,1,0,50:20.2,JURI (KAMINIGONJ BAZAR),3809,MOULVI BAZAR,Sylhet
648,,,mgrkagabala@krishibank.org.bd,1,1,0,50:20.2,KAGABALA,3803,MOULVI BAZAR,Sylhet
649,,,mgrkamolgonj@krishibank.org.bd,1,1,0,50:20.2,KAMALGANJ,3810,MOULVI BAZAR,Sylhet
650,,,mgrkulaura@krishibank.org.bd,1,1,0,50:20.2,KULAURA,3806,MOULVI BAZAR,Sylhet
651,,,mgrmokambazar@krishibank.org.bd,1,1,0,50:20.2,MOKAM BAZAR,3815,MOULVI BAZAR,Sylhet
652,,,mgrmonu@krishibank.org.bd,1,1,0,50:20.2,MONU,3811,MOULVI BAZAR,Sylhet
653,,,mgrmoulvibazar@krishibank.org.bd,1,1,0,50:20.2,MOULVI BAZAR,3801,MOULVI BAZAR,Sylhet
654,,,mgrrajnagar@krishibank.org.bd,1,1,0,50:20.2,RAJNAGAR,3804,MOULVI BAZAR,Sylhet
655,,,mgrshahidnagarbazar@krishibank.org.bd,1,1,0,50:20.2,SAHIDNAGAR BAZAR,3813,MOULVI BAZAR,Sylhet
656,,,mgrsherpurbazar@krishibank.org.bd,1,1,0,50:20.2,SHERPUR BAZAR,3812,MOULVI BAZAR,Sylhet
657,,,mgrsreemongal@krishibank.org.bd,1,1,0,50:20.2,SREEMONGAL,3805,MOULVI BAZAR,Sylhet
658,,,mgraldibazar@krishibank.org.bd,1,1,0,50:20.2,ALDI BAZAR,4416,MUNSHIGANJ,Dhaka
659,,,mgrbaraykhali@krishibank.org.bd,1,1,0,50:20.2,BARAIKHALI BAZAR,4417,MUNSHIGANJ,Dhaka
660,,,mgrbetka@krishibank.org.bd,1,1,0,50:20.2,BETKA,4413,MUNSHIGANJ,Dhaka
661,,,mgrbhaberchar@krishibank.org.bd,1,1,0,50:20.2,BHABER CHAR(GAZA),4402,MUNSHIGANJ,Dhaka
662,,,mgrcharkaeor@krishibank.org.bd,1,1,0,50:20.2,CHARKEWAR,4415,MUNSHIGANJ,Dhaka
663,,,mgrgazaria@krishibank.org.bd,1,1,0,50:20.2,GAZARIA,4403,MUNSHIGANJ,Dhaka
664,,,mgrgholtalibazar@krishibank.org.bd,1,1,0,50:20.2,GOLTALI BAZAR (GAODIA BAZAR),4407,MUNSHIGANJ,Dhaka
665,,,mgrhashara@krishibank.org.bd,1,1,0,50:20.2,HASHARA,4410,MUNSHIGANJ,Dhaka
